log header,filename,filesize,chunksize,conns,start,end,delta
Level 100:ftclient:172.19.49.105:53892,large_file.raw,1073741824,1073741824,47,1524474864,1524474875,10.98140001
Level 100:ftclient:172.19.49.105:55198,large_file.raw,1073741824,1073741824,46,1524474876,1524474887,11.07954001
Level 100:ftclient:172.19.49.105:37180,large_file.raw,1073741824,1073741824,45,1524474889,1524474900,11.16169
Level 100:ftclient:172.19.49.105:34482,large_file.raw,1073741824,1073741824,44,1524474902,1524474913,10.91789007
Level 100:ftclient:172.19.49.105:37606,large_file.raw,1073741824,1073741824,43,1524474914,1524474925,11.00853014
Level 100:ftclient:172.19.49.105:49872,large_file.raw,1073741824,1073741824,42,1524474927,1524474938,10.97526002
Level 100:ftclient:172.19.49.105:47180,large_file.raw,1073741824,1073741824,41,1524474939,1524474950,10.85237002
Level 100:ftclient:172.19.49.105:45942,large_file.raw,1073741824,1073741824,40,1524474951,1524474963,11.2213099
Level 100:ftclient:172.19.49.105:51972,large_file.raw,1073741824,1073741824,39,1524474964,1524474975,11.08318019
Level 100:ftclient:172.19.49.105:59328,large_file.raw,1073741824,1073741824,38,1524474977,1524474988,10.91441989
Level 100:ftclient:172.19.49.105:57368,large_file.raw,1073741824,1073741824,37,1524474989,1524475000,10.95809007
Level 100:ftclient:172.19.49.105:45522,large_file.raw,1073741824,1073741824,36,1524475002,1524475013,11.0309
Level 100:ftclient:172.19.49.105:59218,large_file.raw,1073741824,1073741824,35,1524475014,1524475025,11.01896
Level 100:ftclient:172.19.49.105:50150,large_file.raw,1073741824,1073741824,34,1524475027,1524475038,11.04360008
Level 100:ftclient:172.19.49.105:58002,large_file.raw,1073741824,1073741824,33,1524475039,1524475050,10.75242019
Level 100:ftclient:172.19.49.105:32978,large_file.raw,1073741824,1073741824,32,1524475051,1524475062,11.01231003
Level 100:ftclient:172.19.49.105:44928,large_file.raw,1073741824,1073741824,31,1524475064,1524475075,10.81679988
Level 100:ftclient:172.19.49.105:53354,large_file.raw,1073741824,1073741824,30,1524475076,1524475088,11.54909992
Level 100:ftclient:172.19.49.105:33184,large_file.raw,1073741824,1073741824,29,1524475089,1524475100,10.83292007
Level 100:ftclient:172.19.49.105:41122,large_file.raw,1073741824,1073741824,28,1524475102,1524475113,11.79373002
Level 100:ftclient:172.19.49.105:48124,large_file.raw,1073741824,1073741824,27,1524475115,1524475126,10.77646017
Level 100:ftclient:172.19.49.105:54008,large_file.raw,1073741824,1073741824,26,1524475127,1524475138,11.43928003
Level 100:ftclient:172.19.49.105:39460,large_file.raw,1073741824,1073741824,25,1524475140,1524475151,10.83253002
Level 100:ftclient:172.19.49.105:44874,large_file.raw,1073741824,1073741824,24,1524475152,1524475163,10.91997004
Level 100:ftclient:172.19.49.105:58018,large_file.raw,1073741824,1073741824,23,1524475165,1524475176,10.87034011
Level 100:ftclient:172.19.49.105:43102,large_file.raw,1073741824,1073741824,22,1524475177,1524475188,10.93136001
Level 100:ftclient:172.19.49.105:48280,large_file.raw,1073741824,1073741824,21,1524475189,1524475201,11.17575002
Level 100:ftclient:172.19.49.105:50464,large_file.raw,1073741824,1073741824,20,1524475202,1524475213,10.92464995
Level 100:ftclient:172.19.49.105:38766,large_file.raw,1073741824,1073741824,19,1524475215,1524475225,10.86315989
Level 100:ftclient:172.19.49.105:39206,large_file.raw,1073741824,1073741824,18,1524475227,1524475239,11.7895
Level 100:ftclient:172.19.49.105:34962,large_file.raw,1073741824,1073741824,17,1524475240,1524475251,10.71522999
Level 100:ftclient:172.19.49.105:36112,large_file.raw,1073741824,1073741824,16,1524475252,1524475263,10.54405999
Level 100:ftclient:172.19.49.105:58480,large_file.raw,1073741824,1073741824,15,1524475264,1524475276,11.16288996
Level 100:ftclient:172.19.49.105:39750,large_file.raw,1073741824,1073741824,14,1524475277,1524475288,10.71185994
Level 100:ftclient:172.19.49.105:48350,large_file.raw,1073741824,1073741824,13,1524475289,1524475300,10.96773005
Level 100:ftclient:172.19.49.105:33516,large_file.raw,1073741824,1073741824,12,1524475302,1524475313,10.73116994
Level 100:ftclient:172.19.49.105:45542,large_file.raw,1073741824,1073741824,11,1524475314,1524475325,11.21046996
Level 100:ftclient:172.19.49.105:49832,large_file.raw,1073741824,1073741824,10,1524475327,1524475338,10.85783005
Level 100:ftclient:172.19.49.105:47078,large_file.raw,1073741824,1073741824,9,1524475339,1524475350,11.05062985
Level 100:ftclient:172.19.49.105:38182,large_file.raw,1073741824,1073741824,8,1524475352,1524475362,10.65460014
Level 100:ftclient:172.19.49.105:58846,large_file.raw,1073741824,1073741824,7,1524475364,1524475375,10.93932009
Level 100:ftclient:172.19.49.105:38144,large_file.raw,1073741824,1073741824,6,1524475376,1524475387,11.18517995
Level 100:ftclient:172.19.49.105:58964,large_file.raw,1073741824,1073741824,5,1524475389,1524475400,10.76619005
Level 100:ftclient:172.19.49.105:50224,large_file.raw,1073741824,1073741824,4,1524475401,1524475412,10.76326013
Level 100:ftclient:172.19.49.105:47160,large_file.raw,1073741824,1073741824,3,1524475413,1524475425,11.38278008
Level 100:ftclient:172.19.49.105:46266,large_file.raw,1073741824,1073741824,2,1524475426,1524475438,11.51761985
Level 100:ftclient:172.19.49.105:44710,large_file.raw,1073741824,1073741824,1,1524475439,1524475453,13.32008004
Level 100:ftclient:172.19.49.105:47772,large_file.raw,1073741824,536870912,50,1524475454,1524475466,11.9302299
Level 100:ftclient:172.19.49.105:56860,large_file.raw,1073741824,536870912,49,1524475468,1524475479,11.08940983
Level 100:ftclient:172.19.49.105:36998,large_file.raw,1073741824,536870912,48,1524475480,1524475491,10.88318992
Level 100:ftclient:172.19.49.105:34720,large_file.raw,1073741824,536870912,47,1524475492,1524475504,11.04922986
Level 100:ftclient:172.19.49.105:57540,large_file.raw,1073741824,536870912,46,1524475505,1524475516,10.69571996
Level 100:ftclient:172.19.49.105:52300,large_file.raw,1073741824,536870912,45,1524475517,1524475529,11.54780984
Level 100:ftclient:172.19.49.105:33286,large_file.raw,1073741824,536870912,44,1524475530,1524475541,10.96615005
Level 100:ftclient:172.19.49.105:57296,large_file.raw,1073741824,536870912,43,1524475543,1524475554,10.97863984
Level 100:ftclient:172.19.49.105:48864,large_file.raw,1073741824,536870912,42,1524475555,1524475566,11.00482988
Level 100:ftclient:172.19.49.105:46426,large_file.raw,1073741824,536870912,41,1524475568,1524475579,11.08013988
Level 100:ftclient:172.19.49.105:51524,large_file.raw,1073741824,536870912,40,1524475580,1524475591,11.08438015
Level 100:ftclient:172.19.49.105:40188,large_file.raw,1073741824,536870912,39,1524475593,1524475604,10.81027007
Level 100:ftclient:172.19.49.105:57752,large_file.raw,1073741824,536870912,38,1524475605,1524475616,11.16870999
Level 100:ftclient:172.19.49.105:59986,large_file.raw,1073741824,536870912,37,1524475618,1524475629,10.81949019
Level 100:ftclient:172.19.49.105:45662,large_file.raw,1073741824,536870912,36,1524475630,1524475641,11.05787992
Level 100:ftclient:172.19.49.105:60868,large_file.raw,1073741824,536870912,35,1524475643,1524475654,10.93414998
Level 100:ftclient:172.19.49.105:38312,large_file.raw,1073741824,536870912,34,1524475655,1524475666,10.96042013
Level 100:ftclient:172.19.49.105:57580,large_file.raw,1073741824,536870912,33,1524475668,1524475678,10.87507987
Level 100:ftclient:172.19.49.105:55454,large_file.raw,1073741824,536870912,32,1524475680,1524475691,10.65177011
Level 100:ftclient:172.19.49.105:38478,large_file.raw,1073741824,536870912,31,1524475692,1524475703,10.8496201
Level 100:ftclient:172.19.49.105:46264,large_file.raw,1073741824,536870912,30,1524475704,1524475715,10.70065999
Level 100:ftclient:172.19.49.105:33216,large_file.raw,1073741824,536870912,29,1524475717,1524475728,11.01514006
Level 100:ftclient:172.19.49.105:41238,large_file.raw,1073741824,536870912,28,1524475729,1524475741,12.06029987
Level 100:ftclient:172.19.49.105:38970,large_file.raw,1073741824,536870912,27,1524475743,1524475753,10.66618991
Level 100:ftclient:172.19.49.105:60772,large_file.raw,1073741824,536870912,26,1524475755,1524475766,10.89666009
Level 100:ftclient:172.19.49.105:54066,large_file.raw,1073741824,536870912,25,1524475767,1524475778,10.78258991
Level 100:ftclient:172.19.49.105:50580,large_file.raw,1073741824,536870912,24,1524475779,1524475790,10.83374
Level 100:ftclient:172.19.49.105:35844,large_file.raw,1073741824,536870912,23,1524475792,1524475803,10.84892988
Level 100:ftclient:172.19.49.105:55830,large_file.raw,1073741824,536870912,22,1524475804,1524475815,10.90495992
Level 100:ftclient:172.19.49.105:37592,large_file.raw,1073741824,536870912,21,1524475817,1524475827,10.74010992
Level 100:ftclient:172.19.49.105:49442,large_file.raw,1073741824,536870912,20,1524475829,1524475840,10.87320995
Level 100:ftclient:172.19.49.105:34020,large_file.raw,1073741824,536870912,19,1524475841,1524475852,10.83888006
Level 100:ftclient:172.19.49.105:41240,large_file.raw,1073741824,536870912,18,1524475853,1524475864,10.75756979
Level 100:ftclient:172.19.49.105:60546,large_file.raw,1073741824,536870912,17,1524475866,1524475877,10.80584002
Level 100:ftclient:172.19.49.105:60776,large_file.raw,1073741824,536870912,16,1524475878,1524475889,10.74607992
Level 100:ftclient:172.19.49.105:50808,large_file.raw,1073741824,536870912,15,1524475890,1524475901,10.69586992
Level 100:ftclient:172.19.49.105:59322,large_file.raw,1073741824,536870912,14,1524475902,1524475913,10.82403016
Level 100:ftclient:172.19.49.105:50076,large_file.raw,1073741824,536870912,13,1524475915,1524475925,10.67005014
Level 100:ftclient:172.19.49.105:48932,large_file.raw,1073741824,536870912,12,1524475927,1524475938,10.99000001
Level 100:ftclient:172.19.49.105:44660,large_file.raw,1073741824,536870912,11,1524475939,1524475950,10.90876985
Level 100:ftclient:172.19.49.105:36572,large_file.raw,1073741824,536870912,10,1524475952,1524475963,10.98631001
Level 100:ftclient:172.19.49.105:48478,large_file.raw,1073741824,536870912,9,1524475964,1524475975,10.93175983
Level 100:ftclient:172.19.49.105:43240,large_file.raw,1073741824,536870912,8,1524475977,1524475987,10.68879986
Level 100:ftclient:172.19.49.105:56284,large_file.raw,1073741824,536870912,7,1524475989,1524476000,11.24501991
Level 100:ftclient:172.19.49.105:43964,large_file.raw,1073741824,536870912,6,1524476002,1524476013,10.97024012
Level 100:ftclient:172.19.49.105:53040,large_file.raw,1073741824,536870912,5,1524476014,1524476025,11.21243
Level 100:ftclient:172.19.49.105:50138,large_file.raw,1073741824,536870912,4,1524476027,1524476038,11.47435999
Level 100:ftclient:172.19.49.105:46004,large_file.raw,1073741824,536870912,3,1524476040,1524476051,11.31689
Level 100:ftclient:172.19.49.105:32828,large_file.raw,1073741824,536870912,2,1524476053,1524476065,12.2600801
Level 100:ftclient:172.19.49.105:56542,large_file.raw,1073741824,536870912,1,1524476066,1524476078,11.91902995
Level 100:ftclient:172.19.49.105:40172,large_file.raw,1073741824,268435456,50,1524476080,1524476091,11.07264996
Level 100:ftclient:172.19.49.105:44744,large_file.raw,1073741824,268435456,49,1524476092,1524476103,11.04531002
Level 100:ftclient:172.19.49.105:36532,large_file.raw,1073741824,268435456,48,1524476105,1524476116,11.22635984
Level 100:ftclient:172.19.49.105:38222,large_file.raw,1073741824,268435456,47,1524476118,1524476128,10.90534997
Level 100:ftclient:172.19.49.105:41044,large_file.raw,1073741824,268435456,46,1524476130,1524476141,11.11091995
Level 100:ftclient:172.19.49.105:34274,large_file.raw,1073741824,268435456,45,1524476143,1524476154,10.97303987
Level 100:ftclient:172.19.49.105:53668,large_file.raw,1073741824,268435456,44,1524476155,1524476166,10.83751011
Level 100:ftclient:172.19.49.105:51378,large_file.raw,1073741824,268435456,43,1524476167,1524476178,10.99980998
Level 100:ftclient:172.19.49.105:60958,large_file.raw,1073741824,268435456,42,1524476180,1524476191,11.41728997
Level 100:ftclient:172.19.49.105:43512,large_file.raw,1073741824,268435456,41,1524476193,1524476204,11.11372995
Level 100:ftclient:172.19.49.105:51420,large_file.raw,1073741824,268435456,40,1524476205,1524476217,11.29237008
Level 100:ftclient:172.19.49.105:42048,large_file.raw,1073741824,268435456,39,1524476218,1524476229,11.2086699
Level 100:ftclient:172.19.49.105:44062,large_file.raw,1073741824,268435456,38,1524476231,1524476242,11.36432004
Level 100:ftclient:172.19.49.105:53886,large_file.raw,1073741824,268435456,37,1524476244,1524476255,10.96807003
Level 100:ftclient:172.19.49.105:51804,large_file.raw,1073741824,268435456,36,1524476256,1524476267,10.97736001
Level 100:ftclient:172.19.49.105:40400,large_file.raw,1073741824,268435456,35,1524476269,1524476280,10.93563986
Level 100:ftclient:172.19.49.105:36468,large_file.raw,1073741824,268435456,34,1524476281,1524476292,10.89159989
Level 100:ftclient:172.19.49.105:51044,large_file.raw,1073741824,268435456,33,1524476293,1524476305,11.04939008
Level 100:ftclient:172.19.49.105:54146,large_file.raw,1073741824,268435456,32,1524476306,1524476317,10.77195001
Level 100:ftclient:172.19.49.105:59088,large_file.raw,1073741824,268435456,31,1524476318,1524476329,11.00691009
Level 100:ftclient:172.19.49.105:43596,large_file.raw,1073741824,268435456,30,1524476331,1524476341,10.64851999
Level 100:ftclient:172.19.49.105:41646,large_file.raw,1073741824,268435456,29,1524476343,1524476354,11.2783699
Level 100:ftclient:172.19.49.105:50364,large_file.raw,1073741824,268435456,28,1524476356,1524476367,10.99123001
Level 100:ftclient:172.19.49.105:59330,large_file.raw,1073741824,268435456,27,1524476368,1524476380,11.50099993
Level 100:ftclient:172.19.49.105:60312,large_file.raw,1073741824,268435456,26,1524476381,1524476392,10.93146014
Level 100:ftclient:172.19.49.105:43504,large_file.raw,1073741824,268435456,25,1524476394,1524476405,11.22444987
Level 100:ftclient:172.19.49.105:57576,large_file.raw,1073741824,268435456,24,1524476406,1524476417,11.02756
Level 100:ftclient:172.19.49.105:49584,large_file.raw,1073741824,268435456,23,1524476419,1524476430,10.79821014
Level 100:ftclient:172.19.49.105:45300,large_file.raw,1073741824,268435456,22,1524476431,1524476442,10.92782021
Level 100:ftclient:172.19.49.105:41800,large_file.raw,1073741824,268435456,21,1524476444,1524476454,10.82357001
Level 100:ftclient:172.19.49.105:41530,large_file.raw,1073741824,268435456,20,1524476456,1524476467,11.12125993
Level 100:ftclient:172.19.49.105:48944,large_file.raw,1073741824,268435456,19,1524476469,1524476480,11.23058009
Level 100:ftclient:172.19.49.105:55964,large_file.raw,1073741824,268435456,18,1524476481,1524476492,11.00978994
Level 100:ftclient:172.19.49.105:36290,large_file.raw,1073741824,268435456,17,1524476494,1524476505,10.97259998
Level 100:ftclient:172.19.49.105:42538,large_file.raw,1073741824,268435456,16,1524476506,1524476517,10.64528012
Level 100:ftclient:172.19.49.105:40244,large_file.raw,1073741824,268435456,15,1524476518,1524476529,10.94365001
Level 100:ftclient:172.19.49.105:49882,large_file.raw,1073741824,268435456,14,1524476531,1524476542,10.84588003
Level 100:ftclient:172.19.49.105:50968,large_file.raw,1073741824,268435456,13,1524476543,1524476555,11.94976997
Level 100:ftclient:172.19.49.105:45322,large_file.raw,1073741824,268435456,12,1524476557,1524476568,11.54807997
Level 100:ftclient:172.19.49.105:55408,large_file.raw,1073741824,268435456,11,1524476570,1524476581,10.94178987
Level 100:ftclient:172.19.49.105:55368,large_file.raw,1073741824,268435456,10,1524476582,1524476593,10.91619015
Level 100:ftclient:172.19.49.105:40000,large_file.raw,1073741824,268435456,9,1524476594,1524476605,10.85825992
Level 100:ftclient:172.19.49.105:59026,large_file.raw,1073741824,268435456,8,1524476607,1524476618,11.16710997
Level 100:ftclient:172.19.49.105:58566,large_file.raw,1073741824,268435456,7,1524476619,1524476630,10.85430002
Level 100:ftclient:172.19.49.105:37436,large_file.raw,1073741824,268435456,6,1524476632,1524476643,10.90595007
Level 100:ftclient:172.19.49.105:55084,large_file.raw,1073741824,268435456,5,1524476644,1524476655,10.97969985
Level 100:ftclient:172.19.49.105:53630,large_file.raw,1073741824,268435456,4,1524476657,1524476669,11.87810016
Level 100:ftclient:172.19.49.105:46248,large_file.raw,1073741824,268435456,3,1524476670,1524476681,11.30623984
Level 100:ftclient:172.19.49.105:45914,large_file.raw,1073741824,268435456,2,1524476683,1524476694,11.65656996
Level 100:ftclient:172.19.49.105:55174,large_file.raw,1073741824,268435456,1,1524476696,1524476708,11.85386014
Level 100:ftclient:172.19.49.105:34060,large_file.raw,1073741824,134217728,50,1524476709,1524476720,10.92272997
Level 100:ftclient:172.19.49.105:38018,large_file.raw,1073741824,134217728,49,1524476722,1524476733,10.96929002
Level 100:ftclient:172.19.49.105:59434,large_file.raw,1073741824,134217728,48,1524476734,1524476745,10.9221499
Level 100:ftclient:172.19.49.105:38340,large_file.raw,1073741824,134217728,47,1524476747,1524476758,11.19360018
Level 100:ftclient:172.19.49.105:56124,large_file.raw,1073741824,134217728,46,1524476759,1524476771,11.35247993
Level 100:ftclient:172.19.49.105:38514,large_file.raw,1073741824,134217728,45,1524476772,1524476783,10.81946015
Level 100:ftclient:172.19.49.105:51154,large_file.raw,1073741824,134217728,44,1524476785,1524476796,11.08843994
Level 100:ftclient:172.19.49.105:54602,large_file.raw,1073741824,134217728,43,1524476797,1524476808,10.90909982
Level 100:ftclient:172.19.49.105:44456,large_file.raw,1073741824,134217728,42,1524476810,1524476821,11.09237003
Level 100:ftclient:172.19.49.105:46728,large_file.raw,1073741824,134217728,41,1524476822,1524476833,11.15194011
Level 100:ftclient:172.19.49.105:43294,large_file.raw,1073741824,134217728,40,1524476835,1524476846,11.01337981
Level 100:ftclient:172.19.49.105:42026,large_file.raw,1073741824,134217728,39,1524476847,1524476859,11.1925199
Level 100:ftclient:172.19.49.105:55374,large_file.raw,1073741824,134217728,38,1524476860,1524476871,10.96025014
Level 100:ftclient:172.19.49.105:51544,large_file.raw,1073741824,134217728,37,1524476872,1524476884,11.12578988
Level 100:ftclient:172.19.49.105:52794,large_file.raw,1073741824,134217728,36,1524476885,1524476896,10.83850002
Level 100:ftclient:172.19.49.105:56172,large_file.raw,1073741824,134217728,35,1524476897,1524476908,10.98667002
Level 100:ftclient:172.19.49.105:55760,large_file.raw,1073741824,134217728,34,1524476910,1524476921,10.7360301
Level 100:ftclient:172.19.49.105:56728,large_file.raw,1073741824,134217728,33,1524476922,1524476933,10.89521003
Level 100:ftclient:172.19.49.105:45778,large_file.raw,1073741824,134217728,32,1524476935,1524476945,10.83119011
Level 100:ftclient:172.19.49.105:46258,large_file.raw,1073741824,134217728,31,1524476947,1524476958,10.85244989
Level 100:ftclient:172.19.49.105:50262,large_file.raw,1073741824,134217728,30,1524476959,1524476970,10.8459599
Level 100:ftclient:172.19.49.105:55318,large_file.raw,1073741824,134217728,29,1524476972,1524476982,10.93061996
Level 100:ftclient:172.19.49.105:34138,large_file.raw,1073741824,134217728,28,1524476984,1524476995,11.04400992
Level 100:ftclient:172.19.49.105:59572,large_file.raw,1073741824,134217728,27,1524476996,1524477007,10.66169
Level 100:ftclient:172.19.49.105:44702,large_file.raw,1073741824,134217728,26,1524477009,1524477020,10.94721007
Level 100:ftclient:172.19.49.105:36348,large_file.raw,1073741824,134217728,25,1524477021,1524477032,10.79953003
Level 100:ftclient:172.19.49.105:33902,large_file.raw,1073741824,134217728,24,1524477033,1524477044,10.97518992
Level 100:ftclient:172.19.49.105:38888,large_file.raw,1073741824,134217728,23,1524477046,1524477057,11.63882995
Level 100:ftclient:172.19.49.105:49546,large_file.raw,1073741824,134217728,22,1524477059,1524477070,10.90952992
Level 100:ftclient:172.19.49.105:59626,large_file.raw,1073741824,134217728,21,1524477071,1524477082,10.99903989
Level 100:ftclient:172.19.49.105:51346,large_file.raw,1073741824,134217728,20,1524477084,1524477095,10.7881
Level 100:ftclient:172.19.49.105:52802,large_file.raw,1073741824,134217728,19,1524477096,1524477107,11.02371001
Level 100:ftclient:172.19.49.105:58974,large_file.raw,1073741824,134217728,18,1524477109,1524477120,10.8722899
Level 100:ftclient:172.19.49.105:55778,large_file.raw,1073741824,134217728,17,1524477121,1524477132,10.83025002
Level 100:ftclient:172.19.49.105:36174,large_file.raw,1073741824,134217728,16,1524477133,1524477144,10.70504999
Level 100:ftclient:172.19.49.105:43880,large_file.raw,1073741824,134217728,15,1524477146,1524477156,10.72277999
Level 100:ftclient:172.19.49.105:40200,large_file.raw,1073741824,134217728,14,1524477158,1524477169,10.83358002
Level 100:ftclient:172.19.49.105:34814,large_file.raw,1073741824,134217728,13,1524477170,1524477181,10.92062998
Level 100:ftclient:172.19.49.105:58418,large_file.raw,1073741824,134217728,12,1524477183,1524477193,10.86655998
Level 100:ftclient:172.19.49.105:32954,large_file.raw,1073741824,134217728,11,1524477195,1524477206,10.94599009
Level 100:ftclient:172.19.49.105:59328,large_file.raw,1073741824,134217728,10,1524477207,1524477218,10.93939018
Level 100:ftclient:172.19.49.105:33710,large_file.raw,1073741824,134217728,9,1524477220,1524477232,11.95734
Level 100:ftclient:172.19.49.105:52440,large_file.raw,1073741824,134217728,8,1524477233,1524477244,10.70203996
Level 100:ftclient:172.19.49.105:41730,large_file.raw,1073741824,134217728,7,1524477245,1524477256,11.01143003
Level 100:ftclient:172.19.49.105:40312,large_file.raw,1073741824,134217728,6,1524477258,1524477269,10.79588008
Level 100:ftclient:172.19.49.105:50640,large_file.raw,1073741824,134217728,5,1524477270,1524477281,11.00229001
Level 100:ftclient:172.19.49.105:50482,large_file.raw,1073741824,134217728,4,1524477283,1524477294,10.92851019
Level 100:ftclient:172.19.49.105:57180,large_file.raw,1073741824,134217728,3,1524477295,1524477307,11.94787002
Level 100:ftclient:172.19.49.105:40978,large_file.raw,1073741824,134217728,2,1524477309,1524477320,11.75867009
Level 100:ftclient:172.19.49.105:36656,large_file.raw,1073741824,134217728,1,1524477322,1524477334,11.69774008
Level 100:ftclient:172.19.49.105:49936,large_file.raw,1073741824,67108864,50,1524477335,1524477346,10.95015001
Level 100:ftclient:172.19.49.105:55258,large_file.raw,1073741824,67108864,49,1524477348,1524477359,11.02616
Level 100:ftclient:172.19.49.105:56026,large_file.raw,1073741824,67108864,48,1524477360,1524477372,11.46456981
Level 100:ftclient:172.19.49.105:41458,large_file.raw,1073741824,67108864,47,1524477373,1524477384,11.13002992
Level 100:ftclient:172.19.49.105:46398,large_file.raw,1073741824,67108864,46,1524477386,1524477396,10.76409006
Level 100:ftclient:172.19.49.105:43188,large_file.raw,1073741824,67108864,45,1524477398,1524477409,10.96638012
Level 100:ftclient:172.19.49.105:38204,large_file.raw,1073741824,67108864,44,1524477410,1524477421,11.00316
Level 100:ftclient:172.19.49.105:54210,large_file.raw,1073741824,67108864,43,1524477423,1524477434,10.93921995
Level 100:ftclient:172.19.49.105:42354,large_file.raw,1073741824,67108864,42,1524477435,1524477446,10.96739006
Level 100:ftclient:172.19.49.105:56774,large_file.raw,1073741824,67108864,41,1524477448,1524477459,10.99703979
Level 100:ftclient:172.19.49.105:38754,large_file.raw,1073741824,67108864,40,1524477460,1524477471,10.94042993
Level 100:ftclient:172.19.49.105:48924,large_file.raw,1073741824,67108864,39,1524477473,1524477484,10.79550982
Level 100:ftclient:172.19.49.105:35686,large_file.raw,1073741824,67108864,38,1524477485,1524477496,11.29673004
Level 100:ftclient:172.19.49.105:37534,large_file.raw,1073741824,67108864,37,1524477498,1524477509,10.72737002
Level 100:ftclient:172.19.49.105:34892,large_file.raw,1073741824,67108864,36,1524477510,1524477521,11.08179998
Level 100:ftclient:172.19.49.105:42672,large_file.raw,1073741824,67108864,35,1524477523,1524477533,10.72475004
Level 100:ftclient:172.19.49.105:59220,large_file.raw,1073741824,67108864,34,1524477535,1524477546,10.98112011
Level 100:ftclient:172.19.49.105:45324,large_file.raw,1073741824,67108864,33,1524477547,1524477558,10.9563899
Level 100:ftclient:172.19.49.105:38416,large_file.raw,1073741824,67108864,32,1524477560,1524477571,11.0027101
Level 100:ftclient:172.19.49.105:51568,large_file.raw,1073741824,67108864,31,1524477572,1524477584,11.7760098
Level 100:ftclient:172.19.49.105:44692,large_file.raw,1073741824,67108864,30,1524477586,1524477596,10.85848999
Level 100:ftclient:172.19.49.105:54390,large_file.raw,1073741824,67108864,29,1524477598,1524477609,10.91839004
Level 100:ftclient:172.19.49.105:50184,large_file.raw,1073741824,67108864,28,1524477610,1524477621,11.07766008
Level 100:ftclient:172.19.49.105:59000,large_file.raw,1073741824,67108864,27,1524477623,1524477634,11.05866003
Level 100:ftclient:172.19.49.105:40758,large_file.raw,1073741824,67108864,26,1524477635,1524477646,11.1224699
Level 100:ftclient:172.19.49.105:58076,large_file.raw,1073741824,67108864,25,1524477648,1524477659,11.13997006
Level 100:ftclient:172.19.49.105:46166,large_file.raw,1073741824,67108864,24,1524477661,1524477672,11.25818992
Level 100:ftclient:172.19.49.105:38210,large_file.raw,1073741824,67108864,23,1524477673,1524477684,10.89964008
Level 100:ftclient:172.19.49.105:40480,large_file.raw,1073741824,67108864,22,1524477686,1524477697,11.13437009
Level 100:ftclient:172.19.49.105:53362,large_file.raw,1073741824,67108864,21,1524477698,1524477709,10.91357994
Level 100:ftclient:172.19.49.105:51828,large_file.raw,1073741824,67108864,20,1524477711,1524477722,10.94525003
Level 100:ftclient:172.19.49.105:60906,large_file.raw,1073741824,67108864,19,1524477723,1524477734,10.85490012
Level 100:ftclient:172.19.49.105:53240,large_file.raw,1073741824,67108864,18,1524477736,1524477746,10.90430999
Level 100:ftclient:172.19.49.105:48950,large_file.raw,1073741824,67108864,17,1524477748,1524477759,11.01350999
Level 100:ftclient:172.19.49.105:55234,large_file.raw,1073741824,67108864,16,1524477760,1524477771,10.98783994
Level 100:ftclient:172.19.49.105:41396,large_file.raw,1073741824,67108864,15,1524477773,1524477784,10.88452983
Level 100:ftclient:172.19.49.105:59546,large_file.raw,1073741824,67108864,14,1524477785,1524477796,10.78983998
Level 100:ftclient:172.19.49.105:60104,large_file.raw,1073741824,67108864,13,1524477798,1524477809,10.94006014
Level 100:ftclient:172.19.49.105:43996,large_file.raw,1073741824,67108864,12,1524477810,1524477821,10.89543009
Level 100:ftclient:172.19.49.105:55794,large_file.raw,1073741824,67108864,11,1524477822,1524477833,11.0760901
Level 100:ftclient:172.19.49.105:43328,large_file.raw,1073741824,67108864,10,1524477835,1524477846,10.94228005
Level 100:ftclient:172.19.49.105:40820,large_file.raw,1073741824,67108864,9,1524477847,1524477858,11.01979995
Level 100:ftclient:172.19.49.105:47878,large_file.raw,1073741824,67108864,8,1524477860,1524477871,10.93896008
Level 100:ftclient:172.19.49.105:38970,large_file.raw,1073741824,67108864,7,1524477872,1524477884,11.20186996
Level 100:ftclient:172.19.49.105:58602,large_file.raw,1073741824,67108864,6,1524477885,1524477897,12.15856004
Level 100:ftclient:172.19.49.105:45538,large_file.raw,1073741824,67108864,5,1524477899,1524477911,11.86433005
Level 100:ftclient:172.19.49.105:49504,large_file.raw,1073741824,67108864,4,1524477912,1524477923,10.54780984
Level 100:ftclient:172.19.49.105:43812,large_file.raw,1073741824,67108864,3,1524477924,1524477938,13.86350012
Level 100:ftclient:172.19.49.105:54090,large_file.raw,1073741824,67108864,2,1524477940,1524477951,11.67746997
Level 100:ftclient:172.19.49.105:54808,large_file.raw,1073741824,67108864,1,1524477953,1524477965,12.68053007
Level 100:ftclient:172.19.49.105:36908,large_file.raw,1073741824,33554432,50,1524477967,1524477978,11.07347989
Level 100:ftclient:172.19.49.105:56284,large_file.raw,1073741824,33554432,49,1524477979,1524477991,11.16884017
Level 100:ftclient:172.19.49.105:33068,large_file.raw,1073741824,33554432,48,1524477992,1524478003,10.72494984
Level 100:ftclient:172.19.49.105:39378,large_file.raw,1073741824,33554432,47,1524478004,1524478015,11.12652016
Level 100:ftclient:172.19.49.105:47346,large_file.raw,1073741824,33554432,46,1524478017,1524478028,10.98646998
Level 100:ftclient:172.19.49.105:34234,large_file.raw,1073741824,33554432,45,1524478029,1524478040,10.94209003
