chunksize,conns,delta
2048,38,0.069859982
2048,37,0.070849895
2048,36,0.059700012
2048,35,0.06201005
2048,34,0.074899912
2048,33,0.061720133
2048,32,0.078920126
2048,31,0.08265996
2048,30,0.039740086
2048,29,0.042020082
2048,28,0.038540125
2048,27,0.055119991
2048,26,0.073649883
2048,25,0.068579912
2048,24,0.045799971
2048,23,0.067569971
2048,22,0.06836009
2048,21,0.032170057
2048,20,0.045030117
2048,19,0.031359911
2048,18,0.038219929
2048,17,0.044810057
2048,16,0.042919874
2048,15,0.038969994
2048,14,0.034960032
2048,13,0.033030033
2048,12,0.026340008
2048,11,0.043149948
2048,10,0.042870045
2048,9,0.040220022
2048,8,0.039530039
2048,7,0.040329933
2048,6,0.037940025
2048,5,0.037499905
2048,4,0.034460068
2048,3,0.033879995
2048,2,0.040899992
2048,1,0.043659925
1024,50,0.064510107
1024,49,0.061249971
1024,48,0.060230017
1024,47,0.058179855
1024,46,0.057730198
1024,45,0.059000015
1024,44,0.055680037
1024,43,0.066050053
1024,42,0.05501008
1024,41,0.060310125
1024,40,0.058279991
1024,39,0.05795002
1024,38,0.057519913
1024,37,0.05050993
1024,36,0.045019865
1024,35,0.056429863
1024,34,0.044780016
1024,33,0.046280146
1024,32,5.143450022
1024,31,0.09924984
1024,30,0.094520092
1024,29,0.081110001
1024,28,0.074440002
1024,27,0.071099997
1024,26,0.057979822
1024,25,0.066940069
1024,24,0.07743001
1024,23,0.048769951
1024,22,0.051049948
1024,21,0.049949884
1024,20,0.055140018
1024,19,0.050379992
1024,18,0.05535984
1024,17,0.053990126
1024,16,0.049350023
1024,15,0.053119898
1024,14,0.048619986
1024,13,0.057710171
1024,12,0.063390017
1024,11,0.050640106
1024,10,0.053660154
1024,9,0.047739983
1024,8,0.053060055
1024,7,0.050119877
1024,6,0.046920061
1024,5,0.034650087
1024,4,0.041069984
1024,3,0.041869879
1024,2,0.052049875
1024,1,0.05238986
512,50,0.071909904
512,49,0.075399876
512,48,0.076440096
512,47,0.072380066
512,46,0.069960117
512,45,0.289230108
512,44,0.103100061
512,43,0.073260069
512,42,0.074429989
512,41,0.064440012
512,40,0.061660051
512,39,0.061490059
512,38,0.060780048
512,37,0.058790207
512,36,0.056050062
512,35,0.065490007
512,34,0.05926013
512,33,0.05456996
512,32,0.057579994
512,31,0.053709984
512,30,0.051719904
512,29,0.050680161
512,28,0.058539867
512,27,0.04843998
512,26,2.451869965
512,25,0.04640007
512,24,0.041799784
512,23,0.040699959
512,22,0.039619923
512,21,0.03978014
512,20,0.036499977
512,19,0.038369894
512,18,0.040899992
512,17,0.037479877
512,16,0.039030075
512,15,0.037930012
512,14,0.031800032
512,13,0.037729979
512,12,0.034080029
512,11,0.033190012
512,10,0.033960104
512,9,0.035459995
512,8,0.034950018
512,7,0.030430079
512,6,0.032050133
512,5,0.027539968
512,4,0.025789976
512,3,0.025680065
512,2,0.239670038
512,1,0.021900177
256,50,0.075860023
256,49,0.074340105
256,48,0.076509953
256,47,0.07242012
256,46,0.07130003
256,45,0.074779987
256,44,0.069790125
256,43,0.068400145
256,42,0.068939924
256,41,0.073670149
256,40,0.068000078
256,39,0.064630032
256,38,0.064939976
256,37,5.086589813
256,36,0.061500072
256,35,0.065150023
256,34,0.06633997
256,33,0.063640118
256,32,0.062730074
256,31,0.060939789
256,30,0.069939852
256,29,0.058539867
256,28,0.06114006
256,27,0.060679913
256,26,0.057599783
256,25,0.061500072
256,24,0.055400133
256,23,0.059749842
256,22,0.082020044
256,21,0.076420069
256,20,0.079859972
256,19,0.058830023
256,18,0.055459976
256,17,0.055639982
256,16,0.052829981
256,15,0.052769899
256,14,0.060830116
256,13,0.050209999
256,12,0.056879997
256,11,0.055009842
256,10,0.05821991
256,9,0.052649975
256,8,0.048549891
256,7,0.054080009
256,6,0.038540125
256,5,0.034379959
256,4,0.035550117
256,3,0.028609991
256,2,0.026679993
256,1,0.023940086
128,50,0.103859901
128,49,0.110080004
128,48,0.11345005
128,47,0.095949888
128,46,0.094499826
128,45,0.101830006
128,44,0.095570087
128,43,0.0963099
128,42,0.083389997
128,41,0.092740059
128,40,0.086179972
128,39,0.085910082
128,38,0.093709946
128,37,0.107069969
128,36,0.096239805
128,35,0.096449852
128,34,0.093729973
128,33,0.097100019
128,32,0.098590136
128,31,0.095190048
128,30,0.096600056
128,29,0.093909979
128,28,0.095340014
128,27,0.092299938
128,26,0.091300011
128,25,0.085150003
128,24,0.088979959
128,23,0.083039999
128,22,0.090120077
128,21,0.08555007
128,20,0.084300041
128,19,0.087370157
128,18,0.100419998
128,17,0.083699942
128,16,0.085479975
128,15,0.077110052
128,14,0.075889826
128,13,0.0745399
128,12,0.06753993
128,11,0.073559999
128,10,0.066020012
128,9,0.076869965
128,8,0.064450026
128,7,0.055490017
128,6,0.063600063
128,5,0.046969891
128,4,0.039880037
128,3,0.039360046
128,2,0.042149782
128,1,0.031639814
64,50,0.16335988
64,49,0.146189928
64,48,0.161500216
64,47,0.180230141
64,46,0.173640013
64,45,0.183479786
64,44,0.174819946
64,43,0.169290066
64,42,0.168489933
64,41,0.162699938
64,40,0.159970045
64,39,0.137540102
64,38,0.140779972
64,37,0.14331007
64,36,0.135339975
64,35,0.133939981
64,34,0.145809889
64,33,0.137809992
64,32,0.158960104
64,31,0.147969961
64,30,0.153650045
64,29,0.15486002
64,28,0.155019999
64,27,0.133260012
64,26,0.133820057
64,25,0.138499975
64,24,0.135619879
64,23,0.140389919
64,22,0.156939983
64,21,0.153270006
64,20,0.136469841
64,19,0.156279802
64,18,0.148440123
64,17,0.113950014
64,16,0.125950098
64,15,0.117190123
64,14,0.122609854
64,13,0.120110035
64,12,0.138219833
64,11,0.151129961
64,10,0.140320063
64,9,0.108589888
64,8,0.124559879
64,7,0.125119925
64,6,0.089459896
64,5,0.084510088
64,4,0.06904006
64,3,0.045439959
64,2,0.050139904
64,1,0.045200109
1073741824,50,0.03956008
1073741824,49,0.044759989
1073741824,48,0.038660049
1073741824,47,0.036350012
1073741824,46,0.039769888
1073741824,45,0.041150093
1073741824,44,0.035329819
1073741824,43,0.035900116
1073741824,42,0.034950018
1073741824,41,0.033819914
1073741824,40,0.033159971
1073741824,39,0.034260035
1073741824,38,0.044620037
1073741824,37,0.035749912
1073741824,36,0.035039902
1073741824,35,0.042159796
1073741824,34,0.035050154
1073741824,33,0.040610075
1073741824,32,0.03557992
1073741824,31,0.038489819
1073741824,30,0.040189981
1073741824,29,0.036570072
1073741824,28,0.031949997
1073741824,27,0.034019947
1073741824,26,0.02899003
1073741824,25,0.030509949
1073741824,24,0.026770115
1073741824,23,0.02651
1073741824,22,0.026859999
1073741824,21,0.024580002
1073741824,20,0.234259844
1073741824,19,0.027540207
1073741824,18,0.028490067
1073741824,17,0.026979923
1073741824,16,0.027470112
1073741824,15,0.027070045
1073741824,14,0.025969982
1073741824,13,0.024009943
1073741824,12,0.023190022
1073741824,11,0.021899939
1073741824,10,0.023960114
1073741824,9,0.023899794
1073741824,8,0.022079945
1073741824,7,0.021600008
1073741824,6,0.020449877
1073741824,5,0.020119905
1073741824,4,0.019719839
1073741824,3,0.021209955
1073741824,2,0.018870115
1073741824,1,0.018709898
536870912,50,0.04576993
536870912,49,0.041280031
536870912,48,0.044079781
536870912,47,0.043050051
536870912,46,0.041039944
536870912,45,0.040940046
536870912,44,0.042380095
536870912,43,0.034989834
536870912,42,0.039629936
536870912,41,0.247910023
536870912,40,0.037120104
536870912,39,0.039360046
536870912,38,0.037259817
536870912,37,0.035880089
536870912,36,0.033679962
536870912,35,0.034700155
536870912,34,0.034569979
536870912,33,0.034579992
536870912,32,0.032270193
536870912,31,0.030610085
536870912,30,0.035679817
536870912,29,0.034780025
536870912,28,0.03550005
536870912,27,0.038990021
536870912,26,0.028840065
536870912,25,0.028120041
536870912,24,0.025210142
536870912,23,0.026880026
536870912,22,0.026039839
536870912,21,0.024600029
536870912,20,0.024080038
536870912,19,0.022409916
536870912,18,0.024839878
536870912,17,0.024420023
536870912,16,0.02259016
536870912,15,0.023220062
536870912,14,0.022879839
536870912,13,0.02305007
536870912,12,0.020139933
536870912,11,0.020289898
536870912,10,0.051660061
536870912,9,0.041130066
536870912,8,0.033459902
536870912,7,0.030220032
536870912,6,0.027979851
536870912,5,0.026070118
536870912,4,0.022750139
536870912,3,0.02493
536870912,2,0.02173996
536870912,1,0.021909952
268435456,50,0.045419931
268435456,49,0.046410084
268435456,48,0.041399956
268435456,47,0.044260025
268435456,46,0.042850018
268435456,45,0.040580034
268435456,44,0.040179968
268435456,43,0.040549994
268435456,42,0.036439896
268435456,41,0.036550045
268435456,40,0.037389994
268435456,39,0.039849997
268435456,38,0.041689873
268435456,37,0.037990093
268435456,36,0.034559965
268435456,35,0.033980131
268435456,34,0.03523016
268435456,33,0.034689903
268435456,32,0.042639971
268435456,31,0.033969879
268435456,30,0.032819986
268435456,29,0.03144002
268435456,28,0.030859947
268435456,27,0.030179977
268435456,26,0.028460026
268435456,25,0.030509949
268435456,24,0.028919935
268435456,23,0.027339935
268435456,22,0.02670002
268435456,21,0.025710106
268435456,20,0.024209976
268435456,19,0.025840044
268435456,18,0.024329901
268435456,17,0.0245502
268435456,16,0.029680014
268435456,15,0.023480177
268435456,14,0.02256012
268435456,13,0.025110006
268435456,12,0.026839972
268435456,11,0.020440102
268435456,10,0.021600008
268435456,9,0.021620035
268435456,8,0.020720005
268435456,7,0.02045989
268435456,6,0.018470049
268435456,5,0.02086997
268435456,4,0.018150091
268435456,3,0.019769907
268435456,2,0.017869949
268435456,1,0.018280029
134217728,50,0.04095006
134217728,49,0.039759874
134217728,48,0.039000034
134217728,47,0.036070108
134217728,46,0.052129984
134217728,45,0.038929939
134217728,44,0.0426898
134217728,43,0.037400007
134217728,42,0.036660194
134217728,41,0.038650036
134217728,40,0.037960052
134217728,39,0.045189857
134217728,38,0.037029982
134217728,37,0.03689003
134217728,36,0.048380136
134217728,35,0.034320116
134217728,34,0.032809973
134217728,33,0.033229828
134217728,32,0.031679869
134217728,31,0.030979872
134217728,30,0.029759884
134217728,29,0.030269861
134217728,28,0.028939962
134217728,27,0.027419806
134217728,26,0.027989864
134217728,25,0.026290178
134217728,24,0.027040005
134217728,23,0.026460171
134217728,22,0.027480125
134217728,21,0.026239872
134217728,20,0.023299932
134217728,19,0.029689789
134217728,18,0.023230076
134217728,17,0.024289846
134217728,16,0.024539948
134217728,15,0.022629976
134217728,14,0.026760101
134217728,13,0.021149874
134217728,12,0.024609804
134217728,11,0.031300068
134217728,10,0.020129919
134217728,9,0.020650148
134217728,8,0.022789955
134217728,7,0.020760059
134217728,6,0.024120092
134217728,5,0.019730091
134217728,4,0.020439863
134217728,3,0.022070169
134217728,2,0.0213902
134217728,1,0.017789841
67108864,50,0.043220043
67108864,49,0.04919982
67108864,48,0.043440104
67108864,47,0.037279844
67108864,46,0.038529873
67108864,45,0.054970026
67108864,44,0.042599916
67108864,43,0.071059942
67108864,42,0.034510136
67108864,41,0.032399893
67108864,40,0.034310102
67108864,39,0.034049988
67108864,38,0.03256011
67108864,37,0.032869816
67108864,36,0.038259983
67108864,35,0.037270069
67108864,34,0.035379887
67108864,33,0.029949903
67108864,32,0.037250042
67108864,31,0.035769939
67108864,30,0.031280041
67108864,29,0.02967
67108864,28,0.041889906
67108864,27,0.027450085
67108864,26,0.026780128
67108864,25,0.026459932
67108864,24,0.02699995
67108864,23,0.030900002
67108864,22,0.02470994
67108864,21,0.025720119
67108864,20,0.023099899
67108864,19,0.026259899
67108864,18,0.022689819
67108864,17,0.0223701
67108864,16,0.022330046
67108864,15,0.021669865
67108864,14,0.024450064
67108864,13,0.021140099
67108864,12,0.019959927
67108864,11,0.020259857
67108864,10,0.021399975
67108864,9,0.020489931
67108864,8,0.019609928
67108864,7,0.019850016
67108864,6,0.019999981
67108864,5,0.01809001
67108864,4,0.017250061
67108864,3,0.020920038
67108864,2,0.018019915
67108864,1,0.018249989
33554432,50,0.06072998
33554432,49,0.046050072
33554432,48,0.053560019
33554432,47,0.046829939
33554432,46,0.045140028
33554432,45,0.042320013
33554432,44,0.037760019
33554432,43,0.03915
33554432,42,0.036870003
33554432,41,0.037240028
33554432,40,0.036870003
33554432,39,0.035419941
33554432,38,0.041239977
33554432,37,0.034359932
33554432,36,0.036050081
33554432,35,0.034519911
33554432,34,0.033040047
33554432,33,0.031480074
33554432,32,0.033499956
33554432,31,0.03117013
33554432,30,0.032400131
33554432,29,0.032719851
33554432,28,0.030529976
33554432,27,0.027590036
33554432,26,0.027360201
33554432,25,0.027179956
33554432,24,0.037760019
33554432,23,0.024319887
33554432,22,0.025200129
33554432,21,0.024620056
33554432,20,0.024420023
33554432,19,0.023079872
33554432,18,0.024149895
33554432,17,0.024749994
33554432,16,0.023329973
33554432,15,0.022059917
33554432,14,0.020640135
33554432,13,0.022140026
33554432,12,0.021300077
33554432,11,0.021529913
33554432,10,0.02105999
33554432,9,0.020709991
33554432,8,0.020020008
33554432,7,0.019649982
33554432,6,0.019350052
33554432,5,0.019029856
33554432,4,0.017660141
33554432,3,0.015939951
33554432,2,0.017629862
33554432,1,0.017570019
16777216,50,0.041399956
16777216,49,0.048870087
16777216,48,0.044349909
16777216,47,0.040789843
16777216,46,0.039160013
16777216,45,0.040309906
16777216,44,0.042330027
16777216,43,0.039520025
16777216,42,0.038509846
16777216,41,0.038619995
16777216,40,0.041470051
16777216,39,0.046050072
16777216,38,0.043380022
16777216,37,0.040799856
16777216,36,0.045539856
16777216,35,0.042150021
16777216,34,0.038969994
16777216,33,0.031110048
16777216,32,0.034529924
16777216,31,0.032619953
16777216,30,0.031679869
16777216,29,0.034000158
16777216,28,0.032059908
16777216,27,0.027549982
16777216,26,0.031910181
16777216,25,0.029969931
16777216,24,0.032289982
16777216,23,0.033560038
16777216,22,0.032739878
16777216,21,0.02899003
16777216,20,0.029260159
16777216,19,0.026679993
16777216,18,0.027989864
16777216,17,0.028800011
16777216,16,0.024909973
16777216,15,0.027040005
16777216,14,0.025690079
16777216,13,0.023569822
16777216,12,0.022320032
16777216,11,0.023499966
16777216,10,0.024189949
16777216,9,0.023530006
16777216,8,0.02023983
16777216,7,0.019589901
16777216,6,0.020210028
16777216,5,0.020580053
16777216,4,0.020539999
16777216,3,0.01748991
16777216,2,0.017689943
16777216,1,0.018440008
8388608,50,0.046790123
8388608,49,0.048050165
8388608,48,0.045469999
8388608,47,0.045869827
8388608,46,0.041079998
8388608,45,0.040189981
8388608,44,0.042279959
8388608,43,0.041100025
8388608,42,0.039170027
8388608,41,0.037719965
8388608,40,0.039450169
8388608,39,0.035459995
8388608,38,0.035109997
8388608,37,0.035279989
8388608,36,0.032840014
8388608,35,0.030600071
8388608,34,0.03331995
8388608,33,0.03944993
8388608,32,0.032660007
8388608,31,0.030859947
8388608,30,0.03219986
8388608,29,0.030260086
8388608,28,0.02850008
8388608,27,0.027420044
8388608,26,0.029649973
8388608,25,0.0286901
8388608,24,0.026629925
8388608,23,0.029010057
8388608,22,0.029029846
8388608,21,0.030030012
8388608,20,0.024450064
8388608,19,0.02493
8388608,18,0.024839878
8388608,17,0.024009943
8388608,16,0.022919893
8388608,15,0.022170067
8388608,14,0.027369976
8388608,13,0.021180153
8388608,12,0.020200014
8388608,11,0.020470142
8388608,10,0.021229982
8388608,9,0.02244997
8388608,8,0.021650076
8388608,7,0.019829988
8388608,6,0.01967001
8388608,5,0.01767993
8388608,4,0.017819881
8388608,3,0.016850233
8388608,2,0.017469883
8388608,1,0.018009901
4194304,50,0.045949936
4194304,49,0.046169996
4194304,48,0.046299934
4194304,47,0.045779943
4194304,46,0.044059992
4194304,45,0.040489912
4194304,44,0.040560007
4194304,43,0.039870024
4194304,42,0.041620016
4194304,41,0.04053998
4194304,40,0.037460089
4194304,39,0.042420149
4194304,38,0.035700083
4194304,37,0.038609982
4194304,36,0.036880016
4194304,35,0.034500122
4194304,34,0.035380125
4194304,33,0.040879965
4194304,32,0.04053998
4194304,31,0.033149958
4194304,30,0.034929991
4194304,29,0.031759977
4194304,28,0.032899857
4194304,27,0.030740023
4194304,26,0.029219866
4194304,25,0.029049873
4194304,24,0.028789997
4194304,23,0.027529955
4194304,22,0.028049946
4194304,21,0.028409958
4194304,20,0.035379887
4194304,19,0.025589943
4194304,18,0.024770021
4194304,17,0.026659966
4194304,16,0.02658987
4194304,15,0.023300171
4194304,14,0.034739971
4194304,13,0.021500111
4194304,12,0.021469831
4194304,11,0.021110058
4194304,10,0.021490097
4194304,9,0.020119905
4194304,8,0.019380093
4194304,7,0.018710136
4194304,6,0.018440008
4194304,5,0.016949892
4194304,4,0.019850016
4194304,3,0.018140078
4194304,2,0.017799854
4194304,1,0.017889977
2097152,50,0.041559935
2097152,49,0.041970015
2097152,48,0.045550108
2097152,47,0.041350126
2097152,46,0.040819883
2097152,45,0.055699825
2097152,44,0.048690081
2097152,43,0.045779943
2097152,42,0.042060137
2097152,41,0.042080164
2097152,40,0.041729927
2097152,39,0.04124999
2097152,38,0.036989927
2097152,37,0.03839016
2097152,36,0.043889999
2097152,35,0.035939932
2097152,34,0.033710003
2097152,33,0.031180143
2097152,32,0.033699989
2097152,31,0.032949924
2097152,30,0.029330015
2097152,29,0.029510021
2097152,28,0.027590036
2097152,27,0.026930094
2097152,26,0.029260159
2097152,25,0.029780149
2097152,24,0.026829958
2097152,23,0.025360107
2097152,22,0.025330067
2097152,21,0.02531004
2097152,20,0.023910046
2097152,19,0.023960114
2097152,18,0.025060177
2097152,17,0.024479866
2097152,16,0.024100065
2097152,15,0.021430016
2097152,14,0.021150112
2097152,13,0.021299839
2097152,12,0.020949841
2097152,11,0.022090197
2097152,10,0.02177
2097152,9,0.023220062
2097152,8,0.018730164
2097152,7,0.018270016
2097152,6,0.020200014
2097152,5,0.018599987
2097152,4,0.017760038
2097152,3,0.016449928
2097152,2,0.018000126
2097152,1,0.019350052
1048576,50,0.041159868
1048576,49,0.038300037
1048576,48,0.036859989
1048576,47,0.037909985
1048576,46,0.035869837
1048576,45,0.035830021
1048576,44,0.036870003
1048576,43,0.034179926
1048576,42,0.038749933
1048576,41,0.035449982
1048576,40,0.036170006
1048576,39,0.034539938
1048576,38,0.032700062
1048576,37,0.034290075
1048576,36,0.032399893
1048576,35,0.029119968
1048576,34,5.024490118
1048576,33,0.031700134
1048576,32,0.030719995
1048576,31,0.028670073
1048576,30,0.034319878
1048576,29,0.028259993
1048576,28,0.027120113
1048576,27,0.026910067
1048576,26,0.02692008
1048576,25,0.03057003
1048576,24,0.024430037
1048576,23,0.025749922
1048576,22,0.030750036
1048576,21,0.024969816
1048576,20,0.025929928
1048576,19,0.023839951
1048576,18,0.022469997
1048576,17,0.022949934
1048576,16,0.030630112
1048576,15,0.022400141
1048576,14,0.020979881
1048576,13,0.020100117
1048576,12,0.021209955
1048576,11,0.019360065
1048576,10,0.019959927
1048576,9,0.018640041
1048576,8,0.020009995
1048576,7,0.018889904
1048576,6,0.019599915
1048576,5,0.019699812
1048576,4,0.01816988
1048576,3,0.016380072
1048576,2,0.017040014
1048576,1,0.017470121
524288,50,0.040299892
524288,49,0.038180113
524288,48,0.040040016
524288,47,0.04189992
524288,46,0.041620016
524288,45,0.037329912
524288,44,0.04598999
524288,43,0.03711009
524288,42,0.035890102
524288,41,0.040339947
524288,40,0.036859989
524288,39,0.050149918
524288,38,0.032500029
524288,37,0.030940056
524288,36,0.030679941
524288,35,0.029090166
524288,34,0.035170078
524288,33,0.02918005
524288,32,0.028480053
524288,31,0.030809879
524288,30,0.026939869
524288,29,0.028699875
524288,28,0.029099941
524288,27,0.029619932
524288,26,0.027589798
524288,25,0.026290178
524288,24,0.02448988
524288,23,0.033370018
524288,22,0.033649921
524288,21,0.024719954
524288,20,0.031729937
524288,19,0.024810076
524288,18,0.023629904
524288,17,0.023779869
524288,16,0.024950027
524288,15,0.026530027
524288,14,0.024110079
524288,13,0.029880047
524288,12,0.020730019
524288,11,0.022409916
524288,10,0.02147007
524288,9,0.026619911
524288,8,0.020309925
524288,7,0.021189928
524288,6,0.022509813
524288,5,0.020329952
524288,4,0.018049955
524288,3,0.027400017
524288,2,0.021700144
524288,1,0.025259972
262144,50,0.044000149
262144,49,0.041199923
262144,48,0.050189972
262144,47,0.040030003
262144,46,0.041269779
262144,45,0.040560007
262144,44,0.041009903
262144,43,0.045249939
262144,42,0.041939974
262144,41,0.0353899
262144,40,0.045269966
262144,39,0.038600206
262144,38,0.036839962
262144,37,0.038389921
262144,36,0.047849894
262144,35,0.037940025
262144,34,0.042140007
262144,33,0.048579931
262144,32,0.034019947
262144,31,0.039000034
262144,30,0.035010099
262144,29,0.04392004
262144,28,0.038480043
262144,27,0.028869867
262144,26,0.040780067
262144,25,0.035269976
262144,24,0.029460192
262144,23,0.034229994
262144,22,0.026189804
262144,21,0.03421998
262144,20,0.027169943
262144,19,0.03579998
262144,18,0.02579999
262144,17,0.029610157
262144,16,0.025379896
262144,15,0.026139975
262144,14,0.025089979
262144,13,0.024110079
262144,12,0.023519993
262144,11,0.022010088
262144,10,0.023000002
262144,9,0.023470163
262144,8,0.024269819
262144,7,0.020030022
262144,6,0.021019936
262144,5,0.019520044
262144,4,0.020960093
262144,3,0.020469904
262144,2,0.017379999
262144,1,0.018690109
131072,50,0.044909954
131072,49,0.040750027
131072,48,0.040359974
131072,47,0.043340206
131072,46,0.037000179
131072,45,0.038910151
131072,44,0.037279844
131072,43,0.039099932
131072,42,0.039030075
131072,41,0.040019989
131072,40,0.03579998
131072,39,0.03708005
131072,38,0.039979935
131072,37,0.032789946
131072,36,0.035080194
131072,35,0.032030106
131072,34,0.033250093
131072,33,0.040600061
131072,32,0.031890154
131072,31,0.031310081
131072,30,0.033639908
131072,29,0.030119896
131072,28,0.034289837
131072,27,0.029349804
131072,26,0.029190063
131072,25,0.028029919
131072,24,0.027920008
131072,23,0.031879902
131072,22,0.024749994
131072,21,0.025229931
131072,20,0.025250196
131072,19,0.027119875
131072,18,0.025179863
131072,17,0.022660017
131072,16,0.022589922
131072,15,0.022920132
131072,14,0.021430016
131072,13,0.022119999
131072,12,0.023859978
131072,11,0.020640135
131072,10,0.019860029
131072,9,0.019280195
131072,8,0.018440008
131072,7,0.017960072
131072,6,0.018959999
131072,5,0.019309998
131072,4,0.019000053
131072,3,0.016350031
131072,2,0.023620129
131072,1,0.018249989
65536,50,0.041479826
65536,49,0.044019938
65536,48,0.044260025
65536,47,0.038069963
65536,46,0.037260056
65536,45,0.046060085
65536,44,0.043630123
65536,43,0.047310114
65536,42,0.047070026
65536,41,0.037750006
65536,40,0.038850069
65536,39,0.050149918
65536,38,5.029469967
65536,37,0.034929991
65536,36,0.047770023
65536,35,0.050130129
65536,34,0.040480137
65536,33,0.033280134
65536,32,0.032279968
65536,31,0.029429913
65536,30,0.030560017
65536,29,0.028150082
65536,28,0.033619881
65536,27,0.034680128
65536,26,0.028219938
65536,25,0.025589943
65536,24,0.025969982
65536,23,0.025449991
65536,22,0.027709961
65536,21,0.031149864
65536,20,0.024359941
65536,19,0.023720026
65536,18,0.024800062
65536,17,0.023620129
65536,16,0.023100138
65536,15,0.023720026
65536,14,0.020760059
65536,13,0.020359993
65536,12,0.019630194
65536,11,0.020040035
65536,10,0.020250082
65536,9,0.020509958
65536,8,0.019320011
65536,7,0.024339914
65536,6,0.018050194
65536,5,0.019009829
65536,4,0.016680002
65536,3,0.019200087
65536,2,0.016449928
65536,1,0.017509937
32768,50,0.041339874
32768,49,0.039280176
32768,48,0.038170099
32768,47,0.043129921
32768,46,0.050339937
32768,45,0.038789988
32768,44,0.036730051
32768,43,0.040260077
32768,42,0.04294014
32768,41,0.042730093
32768,40,0.03745985
32768,39,0.038860083
32768,38,0.036000013
32768,37,0.0353899
32768,36,0.034119844
32768,35,0.03237009
32768,34,0.038480043
32768,33,0.032520056
32768,32,0.02959013
32768,31,0.030040026
32768,30,0.029110193
32768,29,0.029710054
32768,28,0.028630018
32768,27,0.027509928
32768,26,0.02786994
32768,25,0.028020144
32768,24,0.026939869
32768,23,0.027670145
32768,22,0.028620005
32768,21,0.023900032
32768,20,0.029409885
32768,19,0.024330139
32768,18,0.027699947
32768,17,0.022209883
32768,16,0.022469997
32768,15,0.022670031
32768,14,0.024130106
32768,13,0.020200014
32768,12,0.021209955
32768,11,0.021290064
32768,10,0.02154994
32768,9,0.019519806
32768,8,0.020610094
32768,7,0.01872015
32768,6,0.020730019
32768,5,0.017319918
32768,4,0.019750118
32768,3,0.020169973
32768,2,0.018620014
32768,1,0.018529892
16384,50,0.04531002
16384,49,0.048479795
16384,48,0.046370029
16384,47,0.045349836
16384,46,0.044209957
16384,45,0.046050072
16384,44,0.043119907
16384,43,0.040740013
16384,42,0.057470083
16384,41,0.038019896
16384,40,0.045330048
16384,39,0.042880058
16384,38,0.037709951
16384,37,0.044029951
16384,36,0.035279989
16384,35,5.031670094
16384,34,0.032189846
16384,33,0.040219784
16384,32,0.030730009
16384,31,0.031069994
16384,30,0.038069963
16384,29,0.03144002
16384,28,0.031759977
16384,27,0.033910036
16384,26,0.033689976
16384,25,0.030779839
16384,24,0.024919987
16384,23,0.025000095
16384,22,0.02512002
16384,21,0.025429964
16384,20,0.02507019
16384,19,0.029580116
16384,18,0.028400183
16384,17,0.027940035
16384,16,0.02271986
16384,15,0.024960041
16384,14,0.025519848
16384,13,0.023339987
16384,12,0.021019936
16384,11,0.022310019
16384,10,0.022570133
16384,9,0.02286005
16384,8,0.029170036
16384,7,0.019710064
16384,6,0.02045989
16384,5,0.020200014
16384,4,0.018100023
16384,3,0.020920038
16384,2,0.0182302
16384,1,0.019549847
8192,50,0.055809975
8192,49,0.039700031
8192,48,0.045130014
8192,47,0.041419983
8192,46,0.042229891
8192,45,0.039409876
8192,44,0.03993988
8192,43,0.041990042
8192,42,0.046119928
8192,41,0.036929846
8192,40,0.047669888
8192,39,0.046630144
8192,38,0.044470072
8192,37,0.045570135
8192,36,0.151859999
8192,35,0.046819925
8192,34,0.041689873
8192,33,0.038720131
8192,32,0.038530111
8192,31,0.041120052
8192,30,0.039079905
8192,29,0.044309855
8192,28,0.038249969
8192,27,0.04440999
8192,26,0.042600155
8192,25,0.033610106
8192,24,0.033619881
8192,23,0.029080153
8192,22,0.02651
8192,21,0.032160044
8192,20,0.032349825
8192,19,0.024649858
8192,18,5.020760059
8192,17,0.027299881
8192,16,0.024650097
8192,15,0.02670002
8192,14,0.230020046
8192,13,0.025719881
8192,12,0.02331996
8192,11,0.023260117
8192,10,0.022160053
8192,9,0.034179926
8192,8,0.022440195
8192,7,0.01955986
8192,6,0.022819996
8192,5,0.022700071
8192,4,0.020720005
8192,3,0.022819996
8192,2,0.019470215
8192,1,0.019979954
4096,50,0.056710005
4096,49,0.052130222
4096,48,0.051789999
4096,47,5.03144002
4096,46,0.0417099
4096,45,0.05197978
4096,44,0.041280031
4096,43,0.044150114
4096,42,0.037380219
4096,41,0.043190002
4096,40,0.040019989
4096,39,0.043799877
4096,38,0.048210144
4096,37,0.040410042
4096,36,0.036809921
4096,35,0.044340134
4096,34,0.038249969
4096,33,0.037289858
4096,32,0.035920143
4096,31,0.034049988
4096,30,0.035260201
4096,29,0.03105998
4096,28,0.032240152
4096,27,0.03110981
4096,26,0.029730082
4096,25,0.035140038
4096,24,0.032320023
4096,23,0.035400152
4096,22,0.033070087
4096,21,0.026459932
4096,20,0.026050091
4096,19,0.026180029
4096,18,0.024640083
4096,17,0.02489996
4096,16,0.022060156
4096,15,0.021689892
4096,14,0.02173996
4096,13,0.02244997
4096,12,0.020640135
4096,11,0.029729843
4096,10,0.021820068
4096,9,0.023020029
4096,8,0.021409988
4096,7,0.01884985
4096,6,0.022279978
4096,5,0.017309904
4096,4,0.019609928
4096,3,0.018399954
